OVERALL_RATING,POTENTIAL,VALUE,WAGE,HEIGHT,KIT_NUMBER,WEAK_FOOT,SKILL_MOVES,RELEASE_CLAUSE,POSITION,ATTACKING,SKILL,MOVEMENT,POWER,MENTALITY,DEFENDING,GOALKEEPING,AGE,PREFERRED_FOOT_Left,PREFERRED_FOOT_Right
74,81,8.0,12.0,179,46,3,2,13.6,CB,46,49,73,62,53,73,11,24,False,True
72,78,3.8,17.0,184,10,3,4,0.0,LM,62,66,76,65,59,41,10,24,False,True
70,73,1.9,5.0,171,24,2,3,3.1,LB,52,58,76,72,64,67,11,26,True,False
73,74,3.1,7.0,181,4,3,2,4.7,CB,55,54,63,68,58,72,10,27,True,False
71,76,2.8,16.0,181,11,3,3,0.0,LM,63,64,76,66,55,20,10,24,False,True
69,75,2.0,16.0,193,29,3,2,0.0,CB,52,48,57,52,54,67,12,24,True,False
75,79,8.0,8.0,178,20,4,4,12.6,CM,65,77,77,71,73,65,10,25,False,True
76,80,10.5,14.0,187,29,3,3,21.8,ST,69,61,68,78,61,19,10,26,False,True
67,71,1.5,500.0,170,10,4,3,3.4,ST,60,68,75,64,52,35,11,25,False,True
75,79,7.0,31.0,188,8,3,3,13.8,CDM,64,66,67,76,70,73,9,26,False,True
69,76,2.8,12.0,183,39,3,2,0.0,ST,61,52,75,74,53,24,10,25,False,True
75,80,7.5,20.0,188,15,3,2,15.6,CDM,63,65,61,76,67,73,10,27,False,True
77,82,14.5,47.0,185,25,2,2,28.6,CB,54,58,68,71,65,77,10,25,False,True
72,77,3.5,22.0,178,19,3,3,7.3,CM,61,72,73,67,66,53,12,25,False,True
75,80,7.5,17.0,184,6,4,3,16.3,CDM,62,65,61,72,66,75,9,27,False,True
63,70,825.0,9.0,189,41,2,1,1.7,GK,15,17,37,38,22,16,63,25,False,True
70,77,3.0,10.0,180,94,2,3,6.6,CB,55,59,69,69,63,70,12,24,False,True
70,70,1.7,10.0,181,4,3,3,2.6,CM,64,68,62,68,68,67,11,29,False,True
80,82,18.0,24.0,191,13,3,1,39.2,GK,20,23,38,46,34,18,80,29,False,True
72,74,2.6,43.0,191,30,2,2,0.0,CB,52,49,58,68,57,71,14,28,True,False
77,77,10.0,56.0,176,33,2,3,19.0,LB,64,79,75,70,69,75,11,29,True,False
74,74,0.0,0.0,185,2,2,2,0.0,CB,47,45,64,60,54,74,12,29,True,False
73,73,2.8,55.0,178,19,3,3,5.3,RB,55,66,68,62,60,74,12,29,False,True
74,75,4.5,42.0,180,19,3,4,0.0,RWB,67,73,77,66,71,68,10,27,False,True
81,81,22.5,72.0,172,3,2,3,42.8,LB,67,66,80,72,71,80,13,31,True,False
74,74,3.5,20.0,186,25,3,2,7.4,CB,52,47,67,68,59,75,12,31,True,False
75,75,5.5,29.0,186,19,3,3,9.4,CM,64,71,66,70,71,61,14,29,False,True
79,79,14.5,80.0,196,5,2,3,27.6,CB,59,60,64,67,65,79,11,30,True,False
77,77,9.0,38.0,186,14,3,2,0.0,CB,56,56,67,62,65,76,10,30,False,True
75,75,5.0,58.0,186,18,3,3,9.5,CB,65,57,65,69,63,76,13,29,False,True
75,75,6.0,54.0,189,27,4,4,10.2,ST,72,63,73,75,64,20,14,28,False,True
73,73,2.9,8.0,175,21,5,3,4.4,CM,66,70,69,64,67,60,11,31,False,True
76,76,8.0,37.0,185,17,3,4,15.2,RM,62,70,75,66,67,55,12,27,False,True
71,71,2.0,28.0,183,14,4,3,4.0,CM,64,71,77,64,64,61,12,28,False,True
76,76,6.5,48.0,177,23,3,3,12.4,CDM,66,73,73,74,70,76,12,31,False,True
72,72,2.0,17.0,181,33,2,2,0.0,CDM,52,56,67,67,67,71,12,30,True,False
77,78,10.0,14.0,187,2,2,2,20.8,CB,46,52,64,65,57,78,12,29,False,True
74,75,5.0,26.0,186,11,4,3,8.9,CF,71,68,69,76,66,35,12,27,True,False
73,73,3.1,11.0,181,7,4,3,4.3,RW,71,69,76,79,68,44,10,30,False,True
80,80,16.5,23.0,182,10,2,4,23.1,CM,75,80,77,73,79,70,11,33,True,False
77,77,11.0,39.0,185,9,3,4,18.7,ST,72,65,81,71,60,32,11,29,False,True
81,81,22.0,50.0,177,9,4,4,37.4,CF,77,78,79,76,71,27,12,32,False,True
73,73,2.5,14.0,171,24,3,3,4.8,CDM,64,76,70,66,72,67,12,32,False,True
83,85,38.5,68.0,185,2,3,2,81.8,CB,55,54,66,74,60,86,11,28,False,True
79,80,21.0,60.0,195,19,4,3,0.0,ST,75,70,70,79,69,28,12,28,True,False
75,75,6.0,26.0,168,27,4,4,12.0,LW,66,71,87,73,58,32,11,28,False,True
76,77,8.0,64.0,183,13,2,3,15.8,LB,59,72,68,64,64,75,12,28,True,False
74,74,3.5,17.0,181,14,2,3,7.7,CB,59,50,73,63,61,75,10,30,False,True
78,79,13.5,38.0,187,4,3,2,26.7,CB,55,53,64,62,65,77,12,30,False,True
80,80,18.0,50.0,175,27,3,3,34.2,RB,62,69,80,76,68,76,12,31,False,True
73,74,3.1,60.0,189,14,3,3,0.0,CDM,54,60,56,72,67,73,13,29,False,True
76,77,9.0,43.0,181,9,4,4,16.0,ST,71,71,77,71,59,26,12,27,False,True
70,70,1.5,8.0,175,32,2,3,0.0,LB,51,58,80,73,58,63,11,28,True,False
75,75,5.5,26.0,191,9,3,2,11.0,ST,70,59,59,73,61,25,9,32,False,True
71,71,2.0,12.0,191,27,2,2,2.8,ST,64,57,74,71,60,26,11,29,False,True
70,73,2.1,10.0,177,10,3,3,4.4,CM,62,64,76,79,67,68,11,27,False,True
72,72,0.0,0.0,174,16,4,3,0.0,CM,62,70,73,68,71,60,9,29,False,True
77,78,12.5,23.0,183,9,2,4,28.4,ST,70,67,71,77,69,44,11,27,False,True
70,72,2.0,18.0,185,17,3,3,4.0,CM,63,67,72,68,67,56,10,26,False,True
74,74,4.5,24.0,181,33,4,4,0.0,CM,67,77,73,71,69,60,14,29,False,True
75,80,6.5,34.0,194,1,3,1,12.8,GK,21,18,52,45,28,14,74,27,False,True
71,75,2.4,10.0,184,29,3,2,4.5,CDM,57,60,58,69,66,68,9,27,False,True
74,74,2.0,11.0,187,19,2,2,3.0,CB,54,56,49,75,62,75,13,34,False,True
69,69,1.4,12.0,189,8,3,3,0.0,ST,61,54,61,69,58,25,11,31,False,True
74,74,2.7,25.0,185,7,3,3,5.7,ST,70,62,62,72,66,29,10,35,False,True
78,83,16.5,39.0,193,16,5,1,0.0,GK,18,20,52,49,23,17,75,27,False,True
73,75,3.9,26.0,193,9,4,3,7.7,ST,66,57,64,74,62,25,10,27,True,False
73,75,3.5,28.0,184,34,4,3,6.2,LWB,63,64,76,72,63,67,10,27,False,True
70,72,1.8,3.0,180,5,3,3,2.5,RB,56,60,81,67,57,62,13,27,False,True
73,78,4.6,9.0,175,11,2,4,6.8,RW,60,66,81,57,55,41,11,25,True,False
68,68,1.2,5.0,180,16,3,3,1.9,ST,67,59,67,67,69,46,10,30,False,True
81,82,24.5,36.0,185,5,3,2,53.3,CB,60,58,60,63,63,82,10,29,False,True
66,71,1.3,6.0,180,10,3,3,2.0,ST,65,56,66,60,56,26,10,26,False,True
72,76,3.4,33.0,173,9,4,4,6.4,LW,60,70,77,70,58,28,11,24,False,True
73,73,3.3,950.0,184,15,3,3,7.3,LM,69,69,74,67,67,67,13,27,True,False
75,75,4.5,19.0,180,16,2,3,9.9,LM,66,73,72,69,69,58,12,34,True,False
86,86,42.0,64.0,182,10,4,3,88.2,CM,79,87,65,73,81,72,10,34,False,True
77,77,7.5,56.0,175,3,3,3,14.3,LB,66,76,69,72,69,79,11,34,True,False
84,84,35.0,42.0,176,10,3,4,73.5,RM,73,84,84,71,80,67,14,32,True,False
78,78,14.0,62.0,178,92,3,4,23.8,LM,75,75,84,71,65,48,5,31,False,True
80,80,10.5,63.0,194,8,3,3,17.9,CDM,71,76,50,73,74,79,12,35,True,False
72,72,1.9,9.0,184,5,2,2,3.0,CB,61,57,61,67,63,71,11,31,False,True
85,85,26.0,50.0,176,10,4,3,54.6,ST,82,82,82,71,73,26,13,36,True,False
80,80,17.5,31.0,182,17,4,2,0.0,CDM,73,73,73,81,76,81,12,32,True,False
78,78,9.5,39.0,174,27,3,3,18.1,CDM,61,69,72,76,70,81,10,34,False,True
77,77,7.0,22.0,187,16,3,2,14.7,CB,56,52,51,65,57,78,11,32,False,True
75,75,0.0,0.0,174,13,3,3,0.0,CM,68,74,68,75,74,71,11,33,False,True
71,71,1.5,6.0,190,25,3,2,2.3,CB,50,57,52,71,60,71,14,32,False,True
81,81,17.5,18.0,196,4,3,2,35.0,CB,55,53,55,63,70,84,15,33,False,True
82,82,29.5,39.0,176,22,3,4,62.0,CAM,72,85,75,65,73,58,11,31,False,True
80,80,16.5,14.0,171,21,4,4,26.4,CAM,72,78,80,72,74,61,13,34,False,True
82,82,25.0,15.0,163,24,4,4,37.5,LW,75,86,84,63,63,33,9,32,False,True
71,71,1.9,12.0,178,9,3,3,3.6,ST,65,51,80,73,55,29,13,31,False,True
84,84,41.0,81.0,183,10,3,4,69.7,CM,72,86,76,70,66,63,9,31,False,True
76,76,7.5,47.0,173,15,3,4,14.3,RM,61,71,82,64,57,30,12,29,False,True
70,70,1.1,6.0,177,23,3,3,1.4,RB,58,60,79,69,65,65,12,34,False,True
75,75,4.7,44.0,191,6,2,2,8.5,CB,57,57,65,68,65,74,10,31,False,True
80,80,17.5,68.0,192,5,3,2,33.3,CB,52,68,49,73,62,80,12,32,False,True
76,76,7.0,32.0,178,37,4,4,11.6,LW,68,77,82,70,60,48,12,32,False,True
73,73,2.7,30.0,181,14,2,2,4.6,LB,54,59,75,65,69,72,12,30,True,False
80,80,21.0,66.0,174,31,4,3,39.9,ST,81,79,74,83,74,42,9,31,True,False
70,70,1.3,5.0,184,10,4,3,2.3,ST,62,63,69,73,66,26,12,32,False,True
78,78,13.5,74.0,174,12,4,4,25.0,CM,71,78,75,70,75,71,11,30,True,False
74,74,3.7,52.0,182,3,3,3,0.0,LB,69,69,69,69,71,72,11,31,True,False
73,73,2.0,9.0,186,19,3,2,2.6,CB,54,62,64,65,66,71,12,33,True,False
83,83,35.5,150.0,181,9,4,5,65.7,CF,78,80,81,79,77,53,9,32,False,True
71,71,1.8,28.0,172,25,3,4,3.4,LM,61,63,81,67,59,32,12,30,False,True
75,75,4.8,23.0,188,19,2,2,10.6,CB,43,41,49,58,49,76,11,30,False,True
75,75,4.9,27.0,175,26,2,3,8.3,LWB,65,71,78,72,68,73,11,30,True,False
75,75,3.6,32.0,182,21,2,2,6.1,CB,50,54,64,66,57,76,11,33,False,True
79,79,0.0,0.0,181,2,3,3,0.0,RB,65,70,74,75,68,77,12,31,False,True
73,73,2.6,15.0,182,23,2,3,5.7,LWB,62,67,77,69,66,67,12,31,True,False
78,78,12.5,68.0,170,14,3,4,23.1,LB,68,73,79,63,73,77,12,30,True,False
75,75,0.0,0.0,195,18,2,1,0.0,GK,23,27,49,51,39,22,75,36,False,True
66,67,650.0,8.0,191,13,2,1,1.3,GK,18,21,46,42,25,16,67,30,False,True
75,75,5.5,1.0,164,10,4,4,12.1,LW,68,75,85,58,60,33,11,31,False,True
80,80,22.5,36.0,187,5,3,4,47.3,RW,79,77,76,82,79,57,11,29,False,True
68,68,1.1,7.0,174,15,3,3,2.1,CDM,57,67,72,65,64,65,12,30,False,True
72,73,2.4,22.0,187,25,3,3,4.7,CDM,62,63,61,70,68,69,11,29,False,True
76,76,7.5,26.0,185,12,2,4,16.5,RM,73,70,78,76,62,27,10,31,False,True
76,76,6.5,40.0,184,4,3,2,11.1,CB,59,62,71,67,67,77,12,30,False,True
73,73,2.1,36.0,186,4,2,2,4.0,CDM,67,72,57,69,75,72,12,32,False,True
77,77,9.0,23.0,173,12,2,3,18.0,CDM,64,71,69,72,74,70,12,31,False,True
78,78,14.0,32.0,181,14,3,4,23.8,CAM,78,78,77,76,69,33,14,30,False,True
78,79,14.0,58.0,191,4,4,2,27.7,CB,53,54,67,59,56,79,11,28,False,True
72,72,2.2,20.0,184,23,3,3,0.0,CB,57,71,64,76,64,72,12,29,False,True
83,84,34.5,43.0,189,28,3,2,61.2,CB,68,60,61,73,71,83,10,29,False,True
77,77,9.0,55.0,181,5,3,3,17.1,CDM,61,64,68,77,73,75,14,31,False,True
75,75,3.8,49.0,191,1,3,1,7.2,GK,16,23,52,44,30,16,74,30,False,True
76,76,7.0,37.0,174,6,3,3,11.9,LB,58,65,83,63,64,73,10,29,True,False
73,73,3.1,47.0,175,20,3,3,0.0,CAM,66,73,78,63,64,44,13,30,False,True
85,85,53.0,64.0,180,7,4,3,111.3,ST,82,77,78,79,72,42,12,31,True,False
78,78,15.0,29.0,178,21,4,3,31.5,CM,68,78,75,60,72,63,9,29,False,True
73,73,2.5,15.0,183,12,3,2,5.0,CDM,56,63,54,75,63,72,10,31,False,True
70,70,0.0,5.0,169,24,3,3,0.0,ST,66,66,73,71,65,21,12,42,False,True
80,80,2.3,17.0,185,13,3,1,4.1,GK,20,20,54,49,31,15,78,38,False,True
55,70,300.0,500.0,183,74,3,3,848.0,ST,48,45,60,54,52,37,12,19,False,True
76,76,2.6,21.0,170,7,5,5,4.7,CF,68,82,70,57,67,28,10,40,False,True
71,71,1.2,31.0,176,32,2,3,2.3,RM,68,70,74,57,65,38,9,34,False,True
73,73,1.0,14.0,175,11,4,4,1.5,CAM,69,76,64,64,71,51,11,37,False,True
76,76,2.6,17.0,177,9,4,3,5.5,ST,74,72,66,72,70,31,9,37,False,True
72,72,1.7,27.0,174,3,3,3,3.2,LB,65,67,70,61,70,76,11,33,True,False
77,77,3.0,16.0,169,18,2,3,6.3,CDM,70,79,72,71,73,74,10,37,True,False
77,77,0.0,0.0,186,15,3,2,0.0,CB,63,54,61,64,66,77,12,35,True,False
70,70,550.0,4.0,191,23,3,3,798.0,ST,69,59,67,74,64,33,11,39,False,True
85,85,17.5,73.0,183,27,4,1,28.9,GK,17,20,60,52,37,14,84,35,False,True
80,80,9.5,44.0,176,10,4,4,16.2,CM,71,82,71,69,78,77,9,35,False,True
83,83,17.5,60.0,191,15,3,2,29.8,CB,71,69,62,69,76,85,9,35,False,True
71,71,600.0,12.0,197,1,1,1,1.1,GK,16,21,47,44,33,11,67,35,False,True
71,71,1.5,6.0,175,7,4,4,2.3,ST,69,70,71,69,64,26,12,34,False,True
76,76,3.5,56.0,178,14,5,4,6.7,CAM,72,76,69,65,73,62,11,35,False,True
75,75,2.7,40.0,187,20,4,2,4.6,ST,73,62,68,77,65,30,10,35,False,True
74,74,2.8,20.0,187,17,3,3,5.6,CDM,66,72,65,75,70,72,11,34,False,True
80,80,16.5,110.0,187,14,3,3,30.5,CM,74,80,70,78,76,77,10,33,False,True
75,75,2.7,46.0,190,17,4,2,5.1,CB,62,65,51,66,66,76,9,35,False,True
73,73,2.6,8.0,190,20,2,2,3.9,ST,72,64,54,75,64,24,9,33,False,True
75,75,4.8,58.0,185,18,3,3,9.1,ST,73,69,69,70,69,39,11,33,False,True
76,76,5.0,50.0,189,21,3,3,9.5,CDM,62,59,62,77,70,77,11,34,False,True
79,79,17.0,25.0,179,8,3,4,27.2,CAM,74,79,81,77,71,61,13,32,False,True
73,73,1.4,14.0,169,7,4,4,2.1,LM,70,66,80,68,72,49,11,35,False,True
74,74,2.7,16.0,196,28,3,2,4.1,ST,70,55,48,66,72,39,11,34,False,True
75,75,4.5,19.0,180,16,2,3,9.9,LM,66,73,72,69,69,58,12,34,True,False
71,80,4.1,14.0,195,7,4,3,8.2,ST,64,57,57,69,57,26,11,21,True,False
60,74,575.0,500.0,181,41,3,3,1.3,RW,55,59,65,48,50,35,11,20,False,True
66,79,2.0,4.0,175,18,3,3,5.1,CAM,55,65,63,59,57,49,12,20,True,False
60,70,500.0,500.0,175,3,3,2,975.0,RB,42,47,64,43,48,60,9,19,False,True
70,78,3.6,7.0,171,8,4,3,6.1,CM,58,67,78,57,60,49,9,23,False,True
58,78,550.0,2.0,178,53,3,3,1.6,ST,54,48,67,55,50,18,12,18,False,True
63,81,1.2,500.0,162,37,3,2,3.4,CAM,50,59,69,52,52,35,12,19,False,True
62,78,1.0,500.0,182,14,3,2,2.8,CM,54,59,64,63,59,56,11,20,False,True
62,78,975.0,2.0,183,35,3,3,2.5,CDM,53,58,65,58,59,61,11,20,False,True
58,75,525.0,500.0,179,17,3,4,984.0,RM,49,57,65,48,45,36,11,19,False,True
69,79,3.2,42.0,192,14,2,2,0.0,ST,61,50,60,72,48,17,13,22,True,False
63,78,1.1,7.0,175,37,3,3,2.8,LW,51,54,75,57,45,22,12,21,False,True
61,80,825.0,950.0,192,48,3,2,1.9,ST,57,47,62,62,45,22,10,19,False,True
51,67,150.0,500.0,175,11,3,2,296.0,RW,45,46,62,51,43,23,10,20,False,True
62,80,1.0,4.0,182,30,3,3,2.5,ST,55,52,68,67,52,18,10,20,False,True
48,60,100.0,2.0,195,73,2,1,190.0,GK,15,17,28,34,18,11,48,20,False,True
62,80,950.0,500.0,186,73,3,2,2.2,CDM,51,55,57,57,53,61,8,19,False,True
59,81,700.0,500.0,170,36,3,3,2.1,RM,53,53,72,52,49,27,8,18,True,False
66,79,1.9,3.0,187,33,3,2,4.8,RB,50,53,66,60,53,66,12,19,False,True
64,70,850.0,1.0,193,5,3,2,1.2,CB,46,45,65,56,55,63,11,26,False,True
62,82,1.1,600.0,176,33,3,3,3.4,RM,51,53,73,53,49,27,10,18,False,True
55,76,375.0,500.0,192,32,3,2,881.0,CB,41,39,59,53,44,54,9,18,True,False
63,79,1.1,500.0,182,43,4,2,2.2,CB,47,46,55,51,45,66,12,19,False,True
59,79,575.0,500.0,190,44,3,2,1.7,CB,40,31,53,51,44,64,11,18,False,True
70,81,3.5,8.0,178,20,3,2,6.0,ST,64,67,74,71,58,13,11,21,False,True
61,78,800.0,5.0,183,32,3,3,0.0,LB,43,46,60,47,49,60,11,19,True,False
69,69,1.6,8.0,178,88,3,3,3.1,ST,64,56,64,70,59,26,10,25,False,True
59,68,450.0,500.0,193,1,1,1,1.1,GK,12,13,36,37,19,9,61,23,False,True
57,79,500.0,500.0,175,34,2,2,1.3,CDM,42,47,61,48,47,54,11,19,True,False
70,82,3.8,4.0,170,11,2,3,6.5,RM,60,67,74,66,55,33,9,22,True,False
60,77,625.0,500.0,177,24,3,3,1.2,RW,50,49,77,56,51,52,11,19,False,True
60,77,600.0,4.0,187,66,3,2,1.5,CB,44,40,58,56,48,59,7,20,False,True
56,79,450.0,500.0,188,28,4,3,1.0,CM,54,57,72,58,57,51,9,18,True,False
65,81,1.7,2.0,185,4,3,2,3.4,CB,44,42,59,50,51,66,12,19,False,True
69,73,2.0,19.0,178,9,3,2,0.0,ST,61,59,68,69,51,20,11,25,False,True
69,69,1.4,2.0,186,21,4,3,2.2,CM,58,68,67,66,66,52,10,30,False,True
64,72,0.0,0.0,183,4,3,2,0.0,CDM,55,59,62,71,57,64,10,24,True,False
68,75,0.0,0.0,188,24,4,2,0.0,LWB,57,59,64,63,53,64,11,24,True,False
68,68,0.0,0.0,180,2,3,2,0.0,RWB,50,55,65,61,59,66,11,33,False,True
66,84,2.1,850.0,185,91,3,3,5.5,ST,56,51,68,65,51,17,11,18,False,True
73,73,0.0,0.0,176,25,3,3,0.0,LB,60,67,74,66,62,68,11,28,True,False
62,77,950.0,4.0,182,22,3,2,0.0,RM,56,57,69,56,45,29,8,21,True,False
59,74,525.0,1.0,183,17,3,3,1.1,RW,52,52,66,52,41,27,11,20,False,True
72,84,5.5,6.0,187,9,3,3,9.4,ST,67,60,69,69,50,21,8,20,False,True
50,73,130.0,500.0,191,50,1,1,319.0,GK,13,14,34,34,18,10,51,19,False,True
65,76,1.5,1.0,170,2,3,3,2.6,RB,53,56,66,45,55,62,8,22,False,True
63,80,1.1,500.0,174,27,3,2,2.3,RB,49,52,70,58,47,61,12,19,False,True
63,70,925.0,2.0,191,3,2,2,1.5,RWB,42,39,61,60,47,62,10,23,False,True
64,80,1.4,650.0,183,25,3,2,3.1,CB,60,56,69,66,59,63,11,21,False,True
71,80,3.9,11.0,185,5,3,2,7.4,CB,45,45,67,58,50,73,9,23,True,False
72,78,3.5,4.0,175,5,3,2,8.1,LWB,55,59,77,64,66,66,9,23,True,False
66,79,2.0,2.0,172,7,2,3,4.2,LM,58,61,69,55,49,30,9,20,False,True
71,80,3.6,4.0,194,99,2,1,6.1,GK,16,17,41,46,19,11,70,24,False,True
60,70,550.0,3.0,175,14,3,2,1.2,CM,50,57,61,51,57,61,12,21,False,True
66,84,2.2,5.0,166,32,3,3,5.6,CAM,55,67,77,56,58,55,12,19,False,True
73,77,4.4,950.0,181,19,3,2,10.0,ST,68,68,76,67,54,26,9,25,False,True
55,73,325.0,500.0,172,19,3,3,626.0,CAM,46,52,68,49,48,39,9,18,False,True
62,81,1.0,2.0,188,28,3,2,2.3,CAM,58,61,60,57,53,47,10,19,False,True
64,75,1.2,2.0,185,17,3,2,2.0,CDM,54,64,60,65,58,61,11,20,False,True
62,69,750.0,550.0,190,27,3,2,1.2,CB,41,43,55,57,45,63,10,24,True,False
73,74,3.6,1.0,175,22,3,3,8.2,LM,60,71,81,65,60,28,9,27,False,True
66,83,2.0,2.0,190,24,2,1,5.3,GK,19,23,53,51,26,14,68,21,False,True
60,79,625.0,2.0,196,18,3,2,1.6,CM,50,56,60,60,57,55,12,19,False,True
66,77,1.8,2.0,177,7,3,3,4.1,LW,58,61,71,51,51,27,11,21,False,True
63,78,975.0,500.0,189,31,3,1,2.7,GK,14,16,37,45,24,16,64,20,False,True
73,81,6.5,29.0,177,17,3,3,13.7,CM,69,73,75,79,69,57,11,24,True,False
56,63,275.0,2.0,178,18,2,3,536.0,RW,47,48,74,47,43,28,10,22,False,True
58,72,450.0,500.0,182,36,3,2,889.0,LWB,50,50,63,52,52,54,11,18,True,False
64,75,1.3,2.0,182,9,3,2,1.9,ST,53,47,71,68,52,18,10,21,False,True
62,78,1.0,900.0,178,22,3,3,2.2,LM,55,64,62,51,52,39,10,20,False,True
64,74,1.3,8.0,185,34,4,3,2.7,ST,57,56,68,64,54,27,10,22,False,True
66,75,1.8,1.0,188,11,4,4,0.0,LB,56,62,73,60,58,60,9,23,True,False
56,78,425.0,500.0,183,3,2,2,956.0,CB,41,39,64,53,45,56,9,17,False,True
66,83,2.2,3.0,181,8,3,3,4.7,CAM,60,65,70,66,54,37,11,19,False,True
58,80,625.0,500.0,179,19,4,2,1.6,CM,57,60,68,63,56,56,10,18,False,True
64,76,1.4,7.0,186,14,3,3,0.0,CM,59,63,69,62,60,58,8,20,False,True
66,79,2.1,6.0,183,29,4,3,5.7,LM,58,63,76,59,52,20,11,22,False,True
71,80,3.9,5.0,183,5,3,2,6.2,LB,54,68,72,58,65,67,13,22,True,False
70,84,3.8,7.0,188,16,3,3,9.2,CM,61,68,61,72,67,53,12,21,False,True
70,80,3.6,8.0,162,22,2,3,7.2,LW,62,64,81,52,53,29,11,22,False,True
58,78,550.0,500.0,188,41,3,3,1.4,LW,52,54,57,52,45,25,9,18,False,True
63,78,1.1,2.0,185,35,4,3,2.6,CAM,57,66,61,56,53,38,9,19,False,True
53,76,300.0,500.0,180,21,2,2,840.0,ST,47,40,57,57,43,14,12,18,True,False
69,80,2.9,500.0,181,35,2,2,7.0,LM,62,64,75,71,58,42,10,20,True,False
63,78,1.0,500.0,188,3,2,2,2.8,CB,36,40,59,54,46,64,11,19,True,False
60,73,575.0,650.0,164,81,3,3,1.4,LW,51,56,68,44,46,26,11,19,False,True
66,79,2.0,5.0,176,29,4,4,5.5,RM,56,64,66,54,54,30,11,21,False,True
71,80,4.1,14.0,195,7,4,3,8.2,ST,64,57,57,69,57,26,11,21,True,False
60,74,575.0,500.0,181,41,3,3,1.3,RW,55,59,65,48,50,35,11,20,False,True
68,75,2.3,5.0,181,3,2,2,3.7,LB,49,56,69,66,57,65,10,22,True,False
60,72,575.0,2.0,179,39,4,2,1.2,CM,51,54,64,61,58,58,10,20,True,False
65,78,1.7,5.0,174,29,4,3,0.0,LM,62,68,69,51,47,27,9,20,False,True
60,76,625.0,1.0,182,46,3,2,1.6,ST,58,50,66,51,44,20,9,18,False,True
74,83,8.0,5.0,189,42,2,1,18.4,GK,16,17,45,40,26,12,73,22,False,True
56,69,325.0,600.0,188,29,2,3,691.0,ST,53,52,52,54,46,21,10,20,False,True
67,77,2.1,6.0,188,14,3,2,0.0,CB,42,40,55,59,46,69,9,20,False,True
60,72,550.0,500.0,178,17,3,3,908.0,RB,51,57,64,55,53,58,10,20,False,True
64,80,1.5,2.0,177,17,3,2,3.9,RB,44,48,75,55,50,60,11,21,False,True
73,83,6.0,10.0,187,13,3,1,13.8,GK,16,20,40,44,23,12,73,23,True,False
62,77,950.0,900.0,175,4,3,2,2.1,CM,52,57,68,61,63,61,10,20,False,True
63,76,1.2,7.0,175,32,4,2,3.2,CM,56,61,69,59,60,53,10,21,False,True
60,75,550.0,1.0,188,25,2,2,1.3,RWB,45,48,63,52,50,56,11,21,False,True
60,74,600.0,12.0,170,96,3,3,1.5,RW,53,55,71,49,48,27,10,21,True,False
69,80,3.0,6.0,173,93,3,4,0.0,RW,56,60,83,54,55,40,12,21,False,True
60,76,625.0,2.0,174,16,3,3,0.0,LM,52,57,67,50,48,28,12,20,False,True
67,81,2.4,2.0,184,77,3,2,6.5,ST,63,53,68,65,54,24,10,19,False,True
72,75,3.2,6.0,182,15,3,3,7.0,ST,68,59,67,74,62,29,10,25,True,False
69,84,3.3,500.0,173,10,4,4,9.3,CM,60,70,79,71,68,52,11,20,False,True
76,76,8.0,1.0,181,21,4,4,17.6,LM,71,69,79,71,63,33,9,27,False,True
62,79,925.0,950.0,190,61,2,1,2.5,GK,12,13,31,35,18,10,62,21,False,True
63,72,1.1,7.0,198,44,3,2,2.3,ST,64,46,52,64,49,25,11,23,False,True
60,77,600.0,6.0,178,77,3,2,1.5,LB,46,47,61,48,49,61,11,20,True,False
59,82,700.0,500.0,186,77,2,2,1.9,ST,51,41,65,59,46,13,10,19,True,False
52,69,180.0,4.0,191,84,2,1,446.0,GK,12,16,28,32,23,11,53,21,False,True
63,78,1.1,9.0,176,11,3,2,0.0,LWB,45,56,76,49,52,56,9,21,True,False
67,79,2.3,3.0,189,13,2,2,3.7,CB,41,42,58,54,50,68,13,20,True,False
69,78,3.0,500.0,180,30,4,3,7.2,LW,64,66,69,61,63,63,13,21,True,False
62,81,1.0,1.0,181,17,3,3,2.2,CAM,49,59,72,53,44,29,11,19,True,False
59,76,550.0,3.0,177,81,5,2,1.4,RB,47,48,73,50,51,53,9,20,False,True
62,80,1.0,800.0,178,19,3,2,2.5,CM,50,57,66,56,58,62,10,19,False,True
61,81,800.0,500.0,186,50,3,1,2.4,GK,16,16,37,37,18,13,63,18,True,False
65,81,1.8,5.0,172,80,4,4,4.2,CF,54,62,77,54,50,34,10,19,False,True
63,80,1.2,1.0,175,17,3,2,2.3,CM,54,62,69,52,58,51,11,20,False,True
65,76,1.6,4.0,188,37,3,2,3.7,ST,62,51,68,67,54,24,13,21,False,True
62,79,1.0,9.0,181,55,3,4,2.5,CM,55,59,72,56,59,51,8,20,False,True
64,80,1.5,3.0,175,26,3,3,0.0,CM,55,63,68,55,59,50,11,19,False,True
69,82,3.3,18.0,181,11,3,4,0.0,LM,56,67,71,60,61,50,12,20,False,True
58,71,500.0,7.0,181,37,3,2,1.3,ST,50,47,67,59,51,25,11,22,False,True
64,75,1.3,2.0,183,15,3,3,2.2,CAM,57,60,63,62,58,41,9,22,True,False
67,75,2.1,4.0,180,32,2,2,4.4,RB,52,54,68,56,55,64,11,21,False,True
65,74,1.5,500.0,175,19,3,3,3.5,LM,53,57,73,52,48,28,11,18,True,False
